Datetime;Open;High;Low;Close;Adj Close;Volume;rsi;macd;macd_signal
2023-10-05 17:10;27452.69140625;27452.69140625;27433.953125;27444;27444.330078125;18876416;35.0;-89.0;-96.0
2023-10-05 17:15;27444.2421875;27444.2421875;27402.66796875;27402;27402.66796875;14055424;32.0;-88.0;-94.0
2023-10-05 17:20;27383.560546875;27410.703125;27375.6015625;27410;27410.703125;44647424;33.0;-86.0;-93.0
2023-10-05 17:25;27408.998046875;27429.6328125;27408.998046875;27424;27424.681640625;27828224;36.0;-82.0;-90.0
2023-10-05 17:30;27464.0703125;27488.490234375;27464.0703125;27488;27488.490234375;68346880;45.0;-72.0;-87.0
2023-10-05 17:35;27490.92578125;27490.92578125;27469.990234375;27481;27481.369140625;22917120;44.0;-65.0;-82.0
2023-10-05 17:40;27496.826171875;27525.203125;27496.826171875;27519;27519.138671875;44299264;49.0;-55.0;-77.0
2023-10-05 17:45;27535.59765625;27535.59765625;27511.814453125;27514;27514.12109375;27229184;48.0;-47.0;-71.0
2023-10-05 17:50;27513.8671875;27525.3828125;27512.12109375;27517;27517.82421875;9342976;49.0;-41.0;-65.0
2023-10-05 17:55;27487.9765625;27500.203125;27485.41796875;27485;27485.41796875;8498176;45.0;-37.0;-59.0
2023-10-05 18:00;27489.03515625;27503.865234375;27474.27734375;27474;27474.27734375;0;43.0;-35.0;-55.0
2023-10-05 18:05;27478.654296875;27478.654296875;27447.841796875;27447;27447.841796875;11699200;40.0;-35.0;-51.0
2023-10-05 18:10;27455.005859375;27470.6875;27449.75;27470;27470.6875;9110528;44.0;-33.0;-47.0
2023-10-05 18:15;27477.861328125;27501.98828125;27477.861328125;27494;27494.123046875;14280704;48.0;-29.0;-44.0
2023-10-05 18:20;27490.19921875;27490.19921875;27451.591796875;27451;27451.591796875;2661376;42.0;-29.0;-41.0
2023-10-05 18:25;27437.9296875;27443.158203125;27427.763671875;27428;27428.94921875;26241024;40.0;-31.0;-39.0
2023-10-05 18:30;27432.650390625;27442.0;27431.490234375;27442;27442.0;0;42.0;-30.0;-37.0
2023-10-05 18:35;27493.025390625;27493.025390625;27486.05078125;27492;27492.56640625;14500864;49.0;-26.0;-35.0
2023-10-05 18:40;27510.076171875;27536.10546875;27510.076171875;27536;27536.10546875;19924992;55.0;-18.0;-31.0
2023-10-05 18:45;27531.0;27531.0;27521.302734375;27523;27523.375;43511808;53.0;-13.0;-28.0
2023-10-05 18:50;27525.2578125;27525.2578125;27510.212890625;27510;27510.212890625;3494912;51.0;-10.0;-24.0
2023-10-05 18:55;27510.212890625;27510.212890625;27500.244140625;27504;27504.9453125;4676608;50.0;-8.0;-21.0
2023-10-05 19:00;27503.78515625;27504.72265625;27490.09375;27490;27490.09375;0;48.0;-8.0;-18.0
2023-10-05 19:05;27486.326171875;27486.326171875;27475.0546875;27484;27484.388671875;0;47.0;-8.0;-16.0
2023-10-05 19:10;27488.2890625;27493.984375;27483.8125;27493;27493.984375;0;49.0;-7.0;-14.0
2023-10-05 19:15;27508.85546875;27526.0390625;27508.85546875;27523;27523.837890625;0;54.0;-4.0;-12.0
2023-10-05 19:20;27529.046875;27529.046875;27516.208984375;27516;27516.208984375;0;53.0;-2.0;-10.0
2023-10-05 19:25;27510.533203125;27526.423828125;27510.533203125;27526;27526.423828125;0;54.0;0.0;-8.0
2023-10-05 19:30;27527.189453125;27527.189453125;27516.966796875;27516;27516.966796875;0;52.0;1.0;-6.0
2023-10-05 19:35;27497.892578125;27498.978515625;27479.65234375;27485;27485.375;0;47.0;-0.0;-5.0
2023-10-05 19:40;27489.541015625;27489.541015625;27468.578125;27468;27468.578125;0;44.0;-3.0;-5.0
2023-10-05 19:45;27467.43359375;27472.767578125;27467.43359375;27470;27470.970703125;0;44.0;-5.0;-5.0
2023-10-05 19:50;27468.935546875;27470.181640625;27448.87890625;27448;27448.87890625;0;41.0;-8.0;-5.0
2023-10-05 19:55;27443.66796875;27486.52734375;27443.66796875;27486;27486.52734375;0;49.0;-7.0;-6.0
2023-10-05 20:00;27485.423828125;27496.466796875;27482.021484375;27482;27482.021484375;0;48.0;-7.0;-6.0
2023-10-05 20:05;27476.798828125;27484.0546875;27476.79296875;27484;27484.0546875;0;48.0;-7.0;-6.0
2023-10-05 20:10;27493.13671875;27495.798828125;27467.609375;27467;27467.609375;0;45.0;-8.0;-6.0
2023-10-05 20:15;27468.435546875;27501.529296875;27468.435546875;27481;27481.87890625;0;48.0;-7.0;-7.0
2023-10-05 20:20;27478.43359375;27478.43359375;27463.58984375;27463;27463.58984375;0;45.0;-8.0;-7.0
2023-10-05 20:25;27461.400390625;27461.400390625;27447.65234375;27447;27447.71875;0;42.0;-10.0;-8.0
2023-10-05 20:30;27448.09375;27448.09375;27423.546875;27423;27423.546875;0;38.0;-13.0;-9.0
2023-10-05 20:35;27421.326171875;27443.83984375;27419.130859375;27438;27438.751953125;0;42.0;-15.0;-10.0
2023-10-05 20:40;27445.95703125;27451.83203125;27445.2578125;27445;27445.2578125;0;43.0;-15.0;-11.0
2023-10-05 20:45;27447.294921875;27447.294921875;27435.404296875;27443;27443.2265625;0;43.0;-15.0;-12.0
2023-10-05 20:50;27444.767578125;27450.427734375;27441.23828125;27449;27449.654296875;0;44.0;-15.0;-12.0
2023-10-05 20:55;27448.94921875;27450.150390625;27445.400390625;27445;27445.400390625;0;44.0;-14.0;-13.0
2023-10-05 21:00;27475.3046875;27483.845703125;27475.3046875;27479;27479.728515625;0;52.0;-11.0;-12.0
2023-10-05 21:05;27483.71875;27488.521484375;27483.71875;27488;27488.521484375;0;54.0;-8.0;-12.0
2023-10-05 21:10;27495.541015625;27499.27734375;27495.541015625;27499;27499.27734375;0;57.0;-5.0;-10.0
2023-10-05 21:15;27499.27734375;27506.931640625;27499.27734375;27506;27506.931640625;0;58.0;-1.0;-8.0
2023-10-05 21:20;27506.7109375;27508.4375;27498.359375;27498;27498.359375;0;56.0;1.0;-7.0
2023-10-05 21:25;27501.20703125;27501.20703125;27466.333984375;27466;27466.333984375;0;47.0;-0.0;-5.0
2023-10-05 21:30;27478.716796875;27493.47265625;27478.716796875;27493;27493.234375;0;54.0;1.0;-4.0
2023-10-05 21:35;27496.259765625;27496.27734375;27496.076171875;27496;27496.27734375;0;54.0;2.0;-3.0
2023-10-05 21:40;27492.873046875;27492.873046875;27463.4375;27465;27465.34375;0;47.0;1.0;-2.0
2023-10-05 21:45;27465.923828125;27471.671875;27464.25;27464;27464.25;0;47.0;-0.0;-2.0
2023-10-05 21:50;27464.490234375;27473.580078125;27464.490234375;27473;27473.580078125;5483520;49.0;-0.0;-1.0
2023-10-05 21:55;27472.291015625;27472.291015625;27462.150390625;27462;27462.150390625;0;46.0;-2.0;-1.0
2023-10-05 22:00;27464.4375;27464.4375;27427.86328125;27427;27427.86328125;0;39.0;-5.0;-2.0
2023-10-05 22:05;27413.318359375;27431.82421875;27412.35546875;27431;27431.197265625;17270784;40.0;-8.0;-3.0
2023-10-05 22:10;27428.79296875;27436.388671875;27423.890625;27423;27423.890625;22144000;39.0;-10.0;-5.0
2023-10-05 22:15;27421.892578125;27421.892578125;27406.958984375;27407;27407.517578125;0;36.0;-13.0;-6.0
2023-10-05 22:20;27412.62890625;27417.283203125;27408.041015625;27417;27417.283203125;4120576;39.0;-15.0;-8.0
2023-10-05 22:25;27433.033203125;27437.5703125;27430.673828125;27437;27437.5703125;6910976;45.0;-14.0;-9.0
2023-10-05 22:30;27437.5703125;27450.771484375;27437.5703125;27450;27450.583984375;13488128;48.0;-12.0;-10.0
2023-10-05 22:35;27453.787109375;27471.533203125;27453.787109375;27471;27471.533203125;9465856;53.0;-9.0;-10.0
2023-10-05 22:40;27469.373046875;27469.373046875;27468.466796875;27468;27468.466796875;0;53.0;-7.0;-9.0
2023-10-05 22:45;27468.466796875;27472.18359375;27468.466796875;27472;27472.18359375;0;54.0;-5.0;-8.0
2023-10-05 22:50;27471.046875;27471.046875;27458.62109375;27459;27459.380859375;0;50.0;-4.0;-7.0
2023-10-05 22:55;27454.298828125;27455.43359375;27443.3203125;27443;27443.3203125;1067008;46.0;-5.0;-7.0
2023-10-05 23:00;27443.36328125;27453.083984375;27443.36328125;27453;27453.083984375;0;49.0;-4.0;-6.0
2023-10-05 23:05;27459.91015625;27462.236328125;27457.369140625;27462;27462.236328125;0;51.0;-3.0;-6.0
2023-10-05 23:10;27461.96484375;27466.91796875;27460.552734375;27466;27466.91796875;0;52.0;-2.0;-5.0
2023-10-05 23:15;27462.7421875;27463.75390625;27446.759765625;27446;27446.759765625;0;47.0;-3.0;-5.0
2023-10-05 23:20;27446.736328125;27446.736328125;27429.087890625;27429;27429.087890625;0;42.0;-5.0;-5.0
2023-10-05 23:25;27424.1328125;27427.578125;27416.107421875;27416;27416.107421875;0;39.0;-7.0;-5.0
2023-10-05 23:30;27415.326171875;27418.4921875;27409.1484375;27418;27418.4921875;0;40.0;-9.0;-6.0
2023-10-05 23:35;27423.08203125;27425.98046875;27416.509765625;27416;27416.509765625;0;40.0;-10.0;-7.0
2023-10-05 23:40;27424.505859375;27440.916015625;27424.505859375;27440;27440.916015625;0;48.0;-9.0;-7.0
2023-10-05 23:45;27439.513671875;27445.55078125;27417.380859375;27417;27417.380859375;2291712;42.0;-10.0;-8.0
2023-10-05 23:50;27416.19921875;27435.138671875;27416.19921875;27435;27435.138671875;0;47.0;-9.0;-8.0
2023-10-05 23:55;27422.578125;27422.578125;27414.0625;27414;27414.0625;12288;42.0;-10.0;-8.0
2023-10-06 00:00;27412.123046875;27423.4453125;27412.123046875;27423;27423.0546875;0;45.0;-10.0;-9.0
2023-10-06 00:05;27423.642578125;27423.642578125;27418.119140625;27418;27418.119140625;0;44.0;-10.0;-9.0
2023-10-06 00:10;27422.91015625;27422.91015625;27415.296875;27415;27415.880859375;16424960;43.0;-11.0;-9.0
2023-10-06 00:15;27416.30859375;27416.30859375;27405.029296875;27405;27405.029296875;3702784;41.0;-12.0;-10.0
2023-10-06 00:20;27405.86328125;27412.54296875;27401.708984375;27412;27412.54296875;0;43.0;-12.0;-10.0
2023-10-06 00:25;27433.865234375;27448.6484375;27433.865234375;27448;27448.6484375;9263104;54.0;-9.0;-10.0
2023-10-06 00:30;27448.6484375;27454.77734375;27448.6484375;27453;27453.962890625;11491328;55.0;-6.0;-9.0
2023-10-06 00:35;27461.9921875;27464.068359375;27460.55859375;27464;27464.068359375;0;58.0;-3.0;-8.0
2023-10-06 00:40;27466.85546875;27467.4765625;27466.037109375;27466;27466.037109375;0;58.0;0.0;-6.0
2023-10-06 00:45;27466.037109375;27469.029296875;27448.453125;27448;27448.453125;0;52.0;1.0;-5.0
2023-10-06 00:50;27448.453125;27448.453125;27437.697265625;27446;27446.41796875;0;52.0;1.0;-4.0
2023-10-06 00:55;27442.697265625;27458.0234375;27442.697265625;27458;27458.0234375;0;55.0;2.0;-2.0
2023-10-06 01:00;27457.337890625;27472.142578125;27455.6328125;27472;27472.142578125;0;59.0;4.0;-1.0
2023-10-06 01:05;27471.232421875;27478.046875;27471.232421875;27476;27476.84375;0;60.0;6.0;0.0
2023-10-06 01:10;27490.04296875;27496.724609375;27488.646484375;27496;27496.724609375;8071168;65.0;9.0;2.0
2023-10-06 01:15;27493.01953125;27493.01953125;27479.95703125;27479;27479.95703125;11385856;58.0;10.0;4.0
2023-10-06 01:20;27480.69140625;27482.521484375;27479.263671875;27479;27479.80859375;0;58.0;11.0;5.0
2023-10-06 01:25;27484.744140625;27490.859375;27484.744140625;27490;27490.859375;0;61.0;12.0;6.0
2023-10-06 01:30;27490.06640625;27512.49609375;27490.06640625;27512;27512.49609375;0;66.0;14.0;8.0
2023-10-06 01:35;27511.39453125;27528.779296875;27511.39453125;27528;27528.779296875;11350016;69.0;18.0;10.0
2023-10-06 01:40;27530.39453125;27530.39453125;27522.634765625;27523;27523.744140625;2064384;67.0;19.0;12.0
2023-10-06 01:45;27524.78515625;27535.201171875;27524.78515625;27535;27535.201171875;5687296;70.0;22.0;14.0
2023-10-06 01:50;27535.380859375;27535.380859375;27526.369140625;27526;27526.525390625;0;66.0;22.0;16.0
2023-10-06 01:55;27522.166015625;27522.544921875;27521.18359375;27522;27522.544921875;0;64.0;22.0;17.0
2023-10-06 02:00;27520.08984375;27557.953125;27520.08984375;27557;27557.953125;3070976;71.0;25.0;18.0
2023-10-06 02:05;27566.701171875;27580.1875;27561.814453125;27580;27580.1875;24588288;75.0;28.0;20.0
2023-10-06 02:10;27580.9375;27580.9375;27559.869140625;27559;27559.869140625;1298432;67.0;29.0;22.0
2023-10-06 02:15;27558.626953125;27570.5;27558.37890625;27570;27570.5;0;69.0;30.0;24.0
2023-10-06 02:20;27568.958984375;27572.10546875;27545.8203125;27545;27545.8203125;6267904;60.0;29.0;25.0
2023-10-06 02:25;27544.7265625;27584.43359375;27544.7265625;27581;27581.814453125;25206784;67.0;30.0;26.0
2023-10-06 02:30;27578.703125;27578.703125;27574.603515625;27574;27574.603515625;18307072;64.0;31.0;27.0
2023-10-06 02:35;27559.314453125;27565.89453125;27559.314453125;27560;27560.916015625;0;60.0;29.0;27.0
2023-10-06 02:40;27557.46484375;27557.46484375;27545.88671875;27550;27550.115234375;0;57.0;27.0;27.0
2023-10-06 02:45;27556.083984375;27562.125;27555.466796875;27562;27562.125;41984;60.0;26.0;27.0
2023-10-06 02:50;27562.125;27568.005859375;27562.125;27563;27563.6015625;0;60.0;25.0;27.0
2023-10-06 02:55;27566.697265625;27566.697265625;27559.388671875;27559;27559.388671875;0;59.0;24.0;26.0
2023-10-06 03:00;27549.419921875;27549.419921875;27541.05859375;27541;27541.05859375;0;53.0;21.0;25.0
2023-10-06 03:05;27544.005859375;27556.3359375;27543.068359375;27552;27552.880859375;0;56.0;19.0;24.0
2023-10-06 03:10;27555.08984375;27569.841796875;27555.08984375;27568;27568.26953125;9452544;60.0;19.0;23.0
2023-10-06 03:15;27563.671875;27566.263671875;27563.671875;27564;27564.607421875;0;58.0;18.0;22.0
2023-10-06 03:20;27566.01953125;27567.99609375;27565.76171875;27565;27565.76171875;0;59.0;18.0;21.0
2023-10-06 03:25;27565.748046875;27565.748046875;27561.015625;27561;27561.015625;581632;57.0;17.0;20.0
2023-10-06 03:30;27556.873046875;27566.611328125;27556.873046875;27566;27566.611328125;0;58.0;16.0;19.0
2023-10-06 03:35;27568.857421875;27569.068359375;27566.740234375;27566;27566.84375;6675456;58.0;15.0;19.0
2023-10-06 03:40;27564.658203125;27577.373046875;27564.658203125;27575;27575.556640625;1197056;61.0;16.0;18.0
2023-10-06 03:45;27571.232421875;27575.359375;27571.232421875;27572;27572.78515625;7182336;60.0;15.0;17.0
2023-10-06 03:50;27574.453125;27574.453125;27554.873046875;27554;27554.873046875;0;52.0;13.0;17.0
2023-10-06 03:55;27557.615234375;27562.724609375;27555.373046875;27562;27562.724609375;728064;55.0;12.0;16.0
2023-10-06 04:00;27564.787109375;27564.802734375;27558.779296875;27558;27558.779296875;0;53.0;11.0;15.0
2023-10-06 04:05;27558.04296875;27558.236328125;27556.35546875;27556;27556.44921875;0;52.0;10.0;14.0
2023-10-06 04:10;27557.34375;27557.34375;27547.529296875;27548;27548.228515625;2164736;49.0;8.0;13.0
2023-10-06 04:15;27548.728515625;27548.916015625;27548.56640625;27548;27548.56640625;371712;49.0;6.0;11.0
2023-10-06 04:20;27542.5234375;27542.5234375;27531.083984375;27531;27531.546875;0;42.0;4.0;10.0
2023-10-06 04:25;27535.669921875;27537.984375;27533.912109375;27533;27533.912109375;0;43.0;2.0;8.0
2023-10-06 04:30;27535.564453125;27535.564453125;27514.708984375;27514;27514.708984375;0;37.0;-1.0;6.0
2023-10-06 04:35;27519.548828125;27529.0625;27519.548828125;27524;27524.767578125;11561984;42.0;-3.0;5.0
2023-10-06 04:40;27525.68359375;27526.31640625;27520.80078125;27520;27520.80078125;8940544;41.0;-4.0;3.0
2023-10-06 04:45;27518.345703125;27521.6796875;27518.345703125;27519;27519.052734375;1396736;40.0;-5.0;1.0
2023-10-06 04:50;27516.4609375;27516.4609375;27498.638671875;27498;27498.638671875;1405952;34.0;-8.0;-1.0
2023-10-06 04:55;27503.75;27526.54296875;27503.75;27526;27526.54296875;21924864;46.0;-8.0;-2.0
2023-10-06 05:00;27530.16015625;27530.16015625;27525.923828125;27525;27525.923828125;0;46.0;-7.0;-3.0
2023-10-06 05:05;27520.078125;27520.078125;27503.345703125;27503;27503.345703125;11088896;39.0;-9.0;-4.0
2023-10-06 05:10;27506.3046875;27506.3046875;27493.5078125;27493;27493.5078125;1370112;37.0;-11.0;-5.0
2023-10-06 05:15;27491.40625;27493.4453125;27490.447265625;27493;27493.4453125;5471232;37.0;-12.0;-7.0
2023-10-06 05:20;27495.361328125;27498.541015625;27494.775390625;27494;27494.775390625;0;37.0;-13.0;-8.0
2023-10-06 05:25;27487.517578125;27487.517578125;27485.310546875;27485;27485.310546875;0;34.0;-14.0;-9.0
2023-10-06 05:30;27487.572265625;27487.572265625;27483.328125;27486;27486.849609375;0;35.0;-15.0;-10.0
2023-10-06 05:35;27494.5625;27497.91796875;27494.5625;27497;27497.91796875;1205248;41.0;-14.0;-11.0
2023-10-06 05:40;27498.25390625;27505.326171875;27498.25390625;27504;27504.3203125;1896448;44.0;-13.0;-12.0
2023-10-06 05:45;27502.21875;27502.21875;27490.103515625;27490;27490.103515625;0;39.0;-13.0;-12.0
2023-10-06 05:50;27487.443359375;27491.982421875;27487.443359375;27491;27491.982421875;4311040;40.0;-13.0;-12.0
2023-10-06 05:55;27499.93359375;27503.44140625;27499.93359375;27503;27503.44140625;0;46.0;-12.0;-12.0
2023-10-06 06:00;27504.451171875;27510.625;27503.54296875;27503;27503.54296875;0;46.0;-11.0;-12.0
2023-10-06 06:05;27503.439453125;27503.439453125;27487.876953125;27487;27487.876953125;0;40.0;-11.0;-12.0
2023-10-06 06:10;27490.251953125;27494.388671875;27490.251953125;27493;27493.556640625;0;43.0;-11.0;-11.0
2023-10-06 06:15;27492.83203125;27493.076171875;27488.572265625;27490;27490.255859375;0;42.0;-11.0;-11.0
2023-10-06 06:20;27491.021484375;27494.53125;27491.021484375;27494;27494.53125;0;44.0;-10.0;-11.0
2023-10-06 06:25;27507.26171875;27515.83984375;27506.736328125;27506;27506.736328125;0;50.0;-8.0;-11.0
2023-10-06 06:30;27506.7109375;27511.939453125;27502.666015625;27502;27502.666015625;0;48.0;-7.0;-10.0
2023-10-06 06:35;27501.4765625;27501.4765625;27481.623046875;27481;27481.623046875;0;40.0;-8.0;-10.0
2023-10-06 06:40;27481.623046875;27488.818359375;27481.623046875;27484;27484.8984375;0;41.0;-9.0;-9.0
2023-10-06 06:45;27484.947265625;27485.48828125;27481.998046875;27482;27482.814453125;0;40.0;-9.0;-9.0
2023-10-06 06:50;27476.986328125;27487.453125;27476.986328125;27487;27487.453125;1940480;43.0;-9.0;-9.0
2023-10-06 06:55;27497.923828125;27498.04296875;27497.193359375;27498;27498.04296875;6181888;49.0;-7.0;-9.0
2023-10-06 07:00;27497.599609375;27497.599609375;27491.994140625;27497;27497.322265625;0;48.0;-7.0;-8.0
2023-10-06 07:05;27498.9375;27498.9375;27498.701171875;27498;27498.701171875;0;49.0;-6.0;-8.0
2023-10-06 07:10;27502.142578125;27515.2109375;27502.142578125;27513;27513.548828125;1648640;56.0;-4.0;-7.0
2023-10-06 07:15;27511.220703125;27520.447265625;27509.09765625;27518;27518.67578125;0;58.0;-2.0;-6.0
2023-10-06 07:20;27522.1171875;27549.048828125;27522.1171875;27549;27549.048828125;0;69.0;2.0;-4.0
2023-10-06 07:25;27559.974609375;27559.974609375;27544.267578125;27544;27544.267578125;5285888;66.0;5.0;-2.0
2023-10-06 07:30;27540.138671875;27546.234375;27539.740234375;27539;27539.740234375;0;63.0;7.0;-1.0
2023-10-06 07:35;27545.072265625;27571.4453125;27545.072265625;27571;27571.4453125;0;71.0;11.0;2.0
2023-10-06 07:40;27573.10546875;27587.21875;27573.10546875;27587;27587.21875;7170048;74.0;15.0;4.0
2023-10-06 07:45;27604.966796875;27645.70703125;27604.966796875;27643;27643.509765625;119928832;82.0;22.0;8.0
2023-10-06 07:50;27625.375;27625.6484375;27617.796875;27623;27623.943359375;19361792;74.0;26.0;11.0
2023-10-06 07:55;27627.0078125;27641.7421875;27625.1484375;27639;27639.271484375;35584000;76.0;30.0;15.0
2023-10-06 08:00;27644.189453125;27644.189453125;27640.73046875;27640;27640.73046875;0;76.0;33.0;19.0
2023-10-06 08:05;27642.89453125;27642.89453125;27634.892578125;27636;27636.900390625;8596480;74.0;35.0;22.0
2023-10-06 08:10;27639.3359375;27650.01171875;27639.255859375;27639;27639.255859375;24689664;75.0;36.0;25.0
2023-10-06 08:15;27642.623046875;27642.623046875;27620.478515625;27627;27627.92578125;29042688;69.0;36.0;27.0
2023-10-06 08:20;27628.083984375;27656.80078125;27627.6796875;27655;27655.923828125;4979712;74.0;37.0;29.0
2023-10-06 08:25;27656.62109375;27659.87109375;27652.87109375;27659;27659.87109375;34482176;75.0;38.0;31.0
2023-10-06 08:30;27662.2734375;27662.2734375;27627.857421875;27627;27627.857421875;28705792;62.0;36.0;32.0
2023-10-06 08:35;27625.953125;27632.82421875;27625.953125;27632;27632.82421875;17846272;63.0;34.0;32.0
2023-10-06 08:40;27636.001953125;27636.001953125;27633.67578125;27633;27633.67578125;0;64.0;33.0;32.0
2023-10-06 08:45;27635.48046875;27653.580078125;27635.48046875;27650;27650.56640625;0;67.0;32.0;32.0
2023-10-06 08:50;27643.869140625;27643.869140625;27630.986328125;27630;27630.986328125;687104;60.0;30.0;32.0
2023-10-06 08:55;27631.541015625;27631.541015625;27622.6796875;27622;27622.6796875;0;57.0;27.0;31.0
2023-10-06 09:00;27628.44921875;27638.568359375;27628.44921875;27636;27636.939453125;0;60.0;26.0;30.0
2023-10-06 09:05;27637.333984375;27637.333984375;27605.494140625;27607;27607.341796875;8832000;52.0;22.0;28.0
2023-10-06 09:10;27608.181640625;27616.3515625;27608.181640625;27616;27616.3515625;0;54.0;20.0;27.0
2023-10-06 09:15;27616.74609375;27638.56640625;27616.076171875;27638;27638.56640625;5799936;59.0;20.0;25.0
2023-10-06 09:20;27644.439453125;27649.564453125;27636.283203125;27637;27637.4453125;807936;59.0;19.0;24.0
2023-10-06 09:25;27646.2265625;27650.6328125;27646.205078125;27649;27649.40625;0;61.0;19.0;23.0
2023-10-06 09:30;27653.88671875;27653.88671875;27641.431640625;27641;27641.431640625;5317632;59.0;19.0;22.0
2023-10-06 09:35;27648.693359375;27652.845703125;27648.693359375;27651;27651.83984375;0;61.0;19.0;22.0
2023-10-06 09:40;27655.384765625;27672.71875;27655.384765625;27672;27672.71875;8854528;65.0;20.0;21.0
2023-10-06 09:45;27675.021484375;27700.6875;27675.021484375;27700;27700.6875;34512896;70.0;24.0;22.0
2023-10-06 09:50;27702.65625;27702.65625;27698.751953125;27699;27699.568359375;18067456;70.0;26.0;23.0
2023-10-06 09:55;27697.146484375;27705.1015625;27697.146484375;27705;27705.1015625;15859712;71.0;28.0;24.0
2023-10-06 10:00;27705.1015625;27705.1015625;27700.888671875;27700;27700.888671875;0;69.0;28.0;25.0
2023-10-06 10:05;27701.955078125;27701.955078125;27697.013671875;27697;27697.013671875;5825536;67.0;28.0;25.0
2023-10-06 10:10;27699.833984375;27714.466796875;27699.833984375;27713;27713.08203125;30946304;71.0;29.0;26.0
2023-10-06 10:15;27707.935546875;27718.279296875;27707.935546875;27718;27718.279296875;21340160;71.0;30.0;27.0
2023-10-06 10:20;27718.6328125;27757.611328125;27718.6328125;27757;27757.611328125;10565632;77.0;34.0;28.0
2023-10-06 10:25;27766.21875;27778.783203125;27757.158203125;27778;27778.783203125;55505920;80.0;38.0;30.0
2023-10-06 10:30;27776.77734375;27807.37109375;27776.77734375;27807;27807.37109375;51781632;83.0;43.0;33.0
2023-10-06 10:35;27787.7734375;27797.349609375;27787.7734375;27795;27795.978515625;24717312;78.0;45.0;35.0
2023-10-06 10:40;27791.419921875;27791.419921875;27753.16015625;27753;27753.16015625;17082368;64.0;43.0;37.0
2023-10-06 10:45;27753.51171875;27753.51171875;27708.7890625;27708;27708.7890625;32203776;53.0;38.0;37.0
2023-10-06 10:50;27705.818359375;27718.849609375;27705.818359375;27711;27711.736328125;3550208;54.0;33.0;36.0
2023-10-06 10:55;27715.33984375;27715.33984375;27687.86328125;27687;27687.86328125;11896832;48.0;27.0;34.0
2023-10-06 11:00;27682.77734375;27686.33203125;27649.138671875;27649;27649.138671875;0;42.0;19.0;31.0
2023-10-06 11:05;27638.390625;27665.017578125;27638.390625;27665;27665.017578125;26984448;45.0;14.0;28.0
2023-10-06 11:10;27660.9765625;27677.427734375;27659.421875;27677;27677.427734375;17468416;48.0;11.0;24.0
2023-10-06 11:15;27682.986328125;27698.72265625;27682.986328125;27698;27698.51171875;24570880;52.0;10.0;21.0
2023-10-06 11:20;27712.3515625;27712.3515625;27694.8671875;27694;27694.8671875;10038272;51.0;9.0;19.0
2023-10-06 11:25;27697.5703125;27705.138671875;27697.478515625;27705;27705.083984375;15477760;53.0;8.0;17.0
2023-10-06 11:30;27703.25390625;27703.25390625;27694.1171875;27694;27694.1171875;13350912;51.0;7.0;15.0
2023-10-06 11:35;27692.884765625;27703.890625;27689.259765625;27703;27703.890625;0;53.0;7.0;13.0
2023-10-06 11:40;27703.28125;27716.95703125;27703.28125;27716;27716.95703125;0;55.0;8.0;12.0
2023-10-06 11:45;27716.22265625;27716.22265625;27691.67578125;27691;27691.67578125;6076416;50.0;6.0;11.0
2023-10-06 11:50;27688.15234375;27701.86328125;27688.15234375;27700;27700.36328125;4746240;52.0;6.0;10.0
2023-10-06 11:55;27725.3125;27760.92578125;27721.5234375;27760;27760.92578125;40802304;62.0;10.0;10.0
2023-10-06 12:00;27760.859375;27762.619140625;27753.79296875;27759;27759.345703125;132096;62.0;13.0;11.0
2023-10-06 12:05;27751.849609375;27754.46875;27741.966796875;27741;27741.966796875;16457728;58.0;14.0;11.0
2023-10-06 12:10;27735.62109375;27737.478515625;27729.83984375;27734;27734.236328125;0;56.0;14.0;12.0
2023-10-06 12:15;27743.953125;27759.466796875;27732.6953125;27732;27732.6953125;0;55.0;14.0;12.0
2023-10-06 12:20;27734.77734375;27734.77734375;27720.40234375;27720;27720.40234375;0;52.0;13.0;12.0
2023-10-06 12:25;27715.306640625;27720.544921875;27705.34375;27705;27705.34375;0;49.0;10.0;12.0
2023-10-06 12:30;27702.962890625;27702.962890625;27549.26171875;27549;27549.26171875;162252800;28.0;-4.0;9.0
2023-10-06 12:35;27517.5234375;27535.732421875;27517.5234375;27529;27529.90625;100108288;26.0;-17.0;4.0
2023-10-06 12:40;27538.31640625;27546.83984375;27527.056640625;27546;27546.83984375;94986240;30.0;-26.0;-2.0
2023-10-06 12:45;27544.34375;27544.34375;27497.365234375;27501;27501.560546875;57926656;26.0;-36.0;-9.0
2023-10-06 12:50;27495.4296875;27500.080078125;27443.3671875;27443;27443.3671875;49754112;22.0;-48.0;-17.0
2023-10-06 12:55;27439.8125;27439.8125;27306.345703125;27306;27306.345703125;129409024;16.0;-68.0;-27.0
2023-10-06 13:00;27252.91015625;27332.244140625;27215.552734375;27332;27332.244140625;230547456;21.0;-80.0;-38.0
2023-10-06 13:05;27341.681640625;27384.80078125;27330.048828125;27384;27384.80078125;101422080;29.0;-85.0;-47.0
2023-10-06 13:10;27377.6015625;27395.998046875;27370.05078125;27395;27395.998046875;0;30.0;-87.0;-55.0
2023-10-06 13:15;27400.6640625;27424.177734375;27400.6640625;27413;27413.845703125;0;33.0;-86.0;-61.0
2023-10-06 13:20;27414.19140625;27414.19140625;27387.060546875;27389;27389.7578125;0;31.0;-86.0;-66.0
